PMX Bone Weight
4.048652,22.29625,0.1550338,0.4488003,0.4794486,-0.7541269,左腕,左肩,,,0.97,0.03000003,0,0,False,0,0,0,0,0,0,0,0,0
4.241701,22.17297,0.203513,0.4898646,0.4591981,-0.74106,左腕捩1,左腕捩2,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
3.326407,22.08007,-0.1821507,0.2604787,0.4611666,-0.8482194,左腕,左肩,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
3.592932,22.22985,-0.05066048,0.2448506,0.5108724,-0.8240495,左腕,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
3.809722,22.38093,0.1101879,0.3311014,0.5355949,-0.776859,左腕,左肩,,,0.97,0.03000003,0,0,False,0,0,0,0,0,0,0,0,0
3.649857,22.44664,0.07108407,0.2243802,0.5697415,-0.7905999,左腕,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
3.35498,22.30088,-0.07048687,0.2124266,0.5406432,-0.8139901,左腕,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
3.072623,22.14982,-0.1911359,0.1568284,0.5427584,-0.8251169,左腕,左肩,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
3.128261,22.07828,-0.2959747,0.188578,0.397807,-0.8978797,左腕,左肩,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
3.066218,22.47221,-0.07639948,0.01636569,0.5978431,-0.8014461,左腕,左肩,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
3.417029,22.50447,0.04621808,0.2180931,0.6046496,-0.766051,左腕,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
3.320658,22.52795,0.05190765,0.1362493,0.6369439,-0.7587743,左腕,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
3.113312,22.58983,0.0744515,0.06136263,0.6835943,-0.7272782,左腕,左肩,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
2.821131,22.6763,0.1126354,-0.09248102,0.7061998,-0.7019467,左腕,左肩,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
2.763247,22.50047,-0.05216251,-0.02068669,0.6753441,-0.7372127,左肩,左腕,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
2.779376,22.3186,-0.184167,0.08307961,0.633565,-0.7692159,左肩,左腕,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
2.824014,22.11308,-0.3127507,0.2596653,0.5528719,-0.7917744,左腕,左肩,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
2.936396,21.83458,-0.4119954,0.3892612,0.3960058,-0.8316581,左腕,左肩,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
3.399366,22.82037,0.2984413,0.1652268,0.7603081,-0.6281972,左腕,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
3.251168,22.84537,0.3180034,0.07392745,0.7912188,-0.6070483,左腕,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
2.994475,22.89338,0.3331168,-0.09912916,0.8396113,-0.5340659,左腕,左肩,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
3.342825,23.10086,0.6871597,0.003536564,0.9475301,-0.3196467,左腕,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
3.149596,23.06956,0.7354468,-0.1708124,0.9576216,-0.2319139,左腕,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
3.405645,23.15167,1.152345,0.02124891,0.9982418,-0.05533112,左腕,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
3.146023,23.16148,1.183814,-0.1911429,0.9807761,-0.0392766,左腕,左肩,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
3.445143,23.09085,1.572232,0.0602704,0.9858407,0.1564789,左腕,左腕捩1,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
3.257585,23.05896,1.600528,0.02465941,0.987373,0.1564816,左腕,左腕捩1,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
3.35055,22.95976,1.924225,0.1185169,0.9245594,0.3621374,左腕,左腕捩1,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
3.618321,23.08493,1.563,0.2583977,0.9535593,0.1547749,左腕捩1,左腕,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
3.200045,22.74469,2.275061,0.1420487,0.8163039,0.5598839,左腕,左腕捩1,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
3.510825,22.92681,1.955765,0.2672507,0.8810019,0.3904009,左腕,左腕捩1,,,0.51,0.49,0,0,False,0,0,0,0,0,0,0,0,0
3.833199,23.03053,1.562345,-0.2276772,0.9339573,0.2754757,左腕捩1,左腕,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
3.085414,22.4242,2.705558,0.07619367,0.4970826,0.8643514,左腕,左肩,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
3.367877,22.70537,2.311957,0.2215136,0.7805349,0.5845485,左腕,左腕捩1,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
3.725453,22.85967,1.975225,0.1605293,0.883268,0.4405313,左腕捩1,左腕,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
3.757993,22.86945,1.98288,0.1119246,0.8841483,0.4536018,左腕捩1,左腕,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
4.326981,22.61897,1.949297,0.5119928,0.7679073,0.384944,左腕捩1,左腕捩2,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
4.053782,22.74708,1.975033,0.4752365,0.7888496,0.3897007,左腕捩1,左腕捩2,,,0.97,0.02999997,0,0,False,0,0,0,0,0,0,0,0,0
3.966872,22.48166,2.31771,0.4191946,0.703769,0.5735722,左腕捩1,左腕捩2,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
3.683743,22.5834,2.333213,0.2689413,0.7611808,0.5901477,左腕捩1,左腕,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
3.587178,22.62728,2.334749,0.3468693,0.7249744,0.5950578,左腕捩1,左腕,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
3.444489,22.54627,2.535183,0.1899569,0.6045582,0.7735797,左腕,左肩,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
3.307096,22.08397,2.71179,0.2319792,0.3718232,0.898851,左腕捩1,左腕,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
3.160255,21.91903,2.822477,0.1042992,0.1659767,0.9805984,左腕,左肩,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
3.615992,22.51198,2.522501,0.2521513,0.5962237,0.7621922,左腕,左肩,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
3.198843,21.53031,2.830459,0.1102211,-0.2137866,0.9706423,左腕,左肩,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
3.228204,21.6453,2.820812,0.1487096,0.1211652,0.9814298,左腕捩1,左腕,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
3.562415,22.01282,2.694458,0.2418545,0.3846464,0.8908163,左腕捩1,左腕,,,0.94,0.06,0,0,False,0,0,0,0,0,0,0,0,0
3.894514,22.26446,2.506201,0.3888444,0.544392,0.7432612,左腕捩1,左腕捩2,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
4.230523,22.37733,2.268068,0.4662209,0.6705507,0.5770616,左腕捩1,左腕捩2,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
4.530021,22.51212,1.938778,0.5384572,0.7610911,0.3616686,左腕捩2,左腕捩1,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
3.084029,21.68392,2.8507,0.1643687,-0.09088601,0.982203,左肩,左腕,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
3.079374,21.15643,2.663181,0.2334072,-0.4952615,0.8368017,左腕,左肩,,,0.78,0.22,0,0,False,0,0,0,0,0,0,0,0,0
3.544587,21.65642,2.769081,0.1981422,-0.2874024,0.937091,左肩,左腕,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
3.594011,21.66265,2.794982,0.1709538,0.1368356,0.9757308,左腕,左肩,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
3.807937,21.92307,2.670865,0.3212447,0.3778778,0.8683376,左腕捩1,左腕捩2,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
4.150968,22.17539,2.444041,0.4215477,0.545185,0.7246176,左腕捩1,左腕捩2,,,0.64,0.36,0,0,False,0,0,0,0,0,0,0,0,0
4.416299,22.30847,2.23089,0.4694737,0.6774814,0.5662272,左腕捩2,左腕捩1,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
4.359529,22.08717,2.414903,0.4190195,0.5494476,0.7228625,左腕捩2,左腕捩1,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
4.231767,21.76249,2.615966,0.3319833,0.3039396,0.8929769,左腕捩2,左腕捩1,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
4.03788,21.83527,2.641097,0.3345943,0.3746386,0.8646921,左腕捩1,左腕捩2,,,0.59,0.41,0,0,False,0,0,0,0,0,0,0,0,0
3.799609,21.60039,2.761841,0.221701,-0.0004327412,0.9751146,左腕,左肩,,,0.89,0.11,0,0,False,0,0,0,0,0,0,0,0,0
3.717815,21.22515,2.674428,0.06228029,-0.4363274,0.89763,左腕捩1,左腕捩2,,,0.62,0.38,0,0,False,0,0,0,0,0,0,0,0,0
3.967995,21.45358,2.720293,0.2028721,-0.08063777,0.9758792,左腕捩2,左腕捩1,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
3.926513,21.18379,2.644083,-0.07767583,-0.3235655,0.9430121,左腕捩2,左腕捩1,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
4.145583,21.36244,2.668562,0.1326733,0.002213881,0.9911574,左腕捩2,左腕捩1,,,0.69,0.31,0,0,False,0,0,0,0,0,0,0,0,0
4.451384,21.67213,2.581484,0.3454069,0.3404773,0.8745109,左腕捩2,左腕捩1,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
4.107236,21.14772,2.662445,-0.2280321,-0.09240896,0.9692585,左腕捩2,左腕捩1,,,0.74,0.26,0,0,False,0,0,0,0,0,0,0,0,0
4.326693,21.29241,2.658601,0.0230001,0.2766638,0.9606915,左腕捩2,左腕捩1,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
4.677702,21.57095,2.530607,0.2874526,0.5427942,0.7891424,左腕捩2,左腕捩3,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
4.617176,21.92649,2.391713,0.4923625,0.531852,0.6889939,左腕捩2,左腕捩1,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
4.557839,22.25248,2.208781,0.5119063,0.65868,0.5514458,左腕捩2,左腕捩1,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
4.721765,22.39567,1.913313,0.573005,0.7484729,0.3338467,左腕捩2,左腕捩1,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
4.925196,22.25868,1.890795,0.6546279,0.6783984,0.3335236,左腕捩2,左腕捩1,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
4.805779,22.48913,1.523794,0.62081,0.7737235,0.1262808,左腕捩2,左腕捩1,,,0.74,0.26,0,0,False,0,0,0,0,0,0,0,0,0
4.605248,22.62578,1.542235,0.6000312,0.7855111,0.1514429,左腕捩2,左腕捩1,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
4.384632,22.78419,1.548863,0.5726662,0.7996498,0.1805927,左腕捩1,左腕捩2,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
4.11705,22.93889,1.559789,0.4801833,0.8613314,0.1659282,左腕捩1,左腕,,,0.98,0.01999998,0,0,False,0,0,0,0,0,0,0,0,0
3.804929,23.05668,1.555297,-0.8781561,-0.4782773,0.009622043,左腕捩1,左腕,,,0.67,0.33,0,0,False,0,0,0,0,0,0,0,0,0
3.769539,22.96847,0.6643898,0.3228801,0.8488051,-0.4186625,左腕捩1,左腕,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
3.596638,22.70079,0.2959017,0.2981155,0.7117493,-0.6360347,左腕捩1,左腕,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
3.805548,22.65537,0.2862592,0.2245598,0.7529609,-0.6185651,左腕捩1,左腕,,,0.76,0.24,0,0,False,0,0,0,0,0,0,0,0,0
3.998969,22.87707,0.669557,0.2510496,0.9088131,-0.3332156,左腕捩1,左腕,,,0.86,0.14,0,0,False,0,0,0,0,0,0,0,0,0
4.060495,22.89713,0.6934857,0.2871618,0.8924751,-0.3478883,左腕捩1,左腕,,,0.91,0.08999997,0,0,False,0,0,0,0,0,0,0,0,0
4.111044,22.98485,1.11766,0.365983,0.9257042,-0.09554055,左腕捩1,左腕,,,0.94,0.06,0,0,False,0,0,0,0,0,0,0,0,0
4.382628,22.83905,1.126723,0.5626326,0.8245851,-0.05919422,左腕捩1,左腕捩2,,,0.78,0.22,0,0,False,0,0,0,0,0,0,0,0,0
4.611615,22.67639,1.140049,0.6227076,0.7807117,-0.05219652,左腕捩1,左腕捩2,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
3.914035,22.67426,0.3064597,0.3082331,0.706773,-0.6367608,左腕捩1,左腕,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
4.328032,22.76551,0.7301368,0.5543838,0.7649363,-0.3279193,左腕捩1,左腕捩2,,,0.81,0.19,0,0,False,0,0,0,0,0,0,0,0,0
4.183709,22.56457,0.360869,0.4901857,0.6237165,-0.6088479,左腕捩1,左腕捩2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
4.397191,22.45152,0.4172841,0.5512346,0.588847,-0.5911003,左腕捩1,左腕捩2,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
3.837456,23.06193,1.12329,-0.8789109,0.4755988,0.0363509,左腕捩1,左腕,,,0.67,0.33,0,0,False,0,0,0,0,0,0,0,0,0
3.627137,23.1183,1.132484,0.2516271,0.9622715,-0.1035247,左腕,左腕捩1,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
3.575235,23.03679,0.6680732,0.229265,0.8919306,-0.3897399,左腕,左肩,,,0.96,0.04000002,0,0,False,0,0,0,0,0,0,0,0,0
3.798322,23.08576,1.114701,0.2632513,0.9605295,-0.08989878,左腕捩1,左腕,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
-0.3577812,19.71774,2.431921,0.3846958,-0.2391776,0.8915175,上半身2,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.3224277,19.31863,2.301674,0.3822613,-0.2998017,0.8740682,上半身2,上半身2,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
-0.6965308,19.70369,2.541611,0.1846394,-0.2138135,0.9592665,上半身2,上半身2,,,0.92,0.08000004,0,0,False,0,0,0,0,0,0,0,0,0
-0.1384113,18.41612,1.882015,0.2790661,-0.1935414,0.9405656,上半身,上半身2,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
-0.302201,18.83786,2.100211,0.3796167,-0.3052135,0.8733475,上半身2,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-0.1279828,18.82849,2.010927,0.3247814,-0.3000984,0.8969157,上半身,上半身2,,,0.61,0.39,0,0,False,0,0,0,0,0,0,0,0,0
-0.1363114,19.32564,2.212704,0.3308809,-0.3078451,0.8920478,上半身2,上半身2,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
-0.1412405,19.70382,2.344403,0.3013292,-0.2593216,0.9175799,上半身2,上半身2,,,0.94,0.06,0,0,False,0,0,0,0,0,0,0,0,0
0.1459828,18.02794,1.836876,-0.2332291,0.003511931,0.9724154,上半身,上半身2,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
4.684465E-06,17.52062,1.888987,-1.249642E-09,0.1324371,0.9911914,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
4.66385E-06,18.03319,1.823087,2.518202E-09,-0.03187745,0.9994918,上半身,上半身2,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
-0.1459735,18.02794,1.836876,0.2332291,0.003511931,0.9724154,上半身,上半身2,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
-0.2984992,18.40754,1.939519,0.2705804,-0.2196493,0.9373049,上半身2,上半身,,,0.52,0.48,0,0,False,0,0,0,0,0,0,0,0,0
-0.5767018,18.82497,2.172218,0.2102722,-0.3667004,0.906265,上半身2,上半身2,,,0.53,0.47,0,0,False,0,0,0,0,0,0,0,0,0
-0.6768145,19.31515,2.416853,0.126044,-0.3391485,0.9322506,上半身2,上半身2,,,0.92,0.08000004,0,0,False,0,0,0,0,0,0,0,0,0
-1.142019,19.6987,2.538237,-0.04301704,-0.2598463,0.9646914,上半身2,上半身2,,,0.91,0.09000003,0,0,False,0,0,0,0,0,0,0,0,0
-0.1371149,17.53171,1.899301,0.1552666,0.1335148,0.9788085,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
4.678234E-06,17.17378,1.946248,2.511584E-09,0.1702467,0.9854015,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.1326891,17.18129,1.963129,0.06421342,0.1581299,0.9853281,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.74762,19.26732,2.344537,-0.1742959,-0.3805509,0.908186,上半身2,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-1.828696,19.7276,2.498731,-0.1661404,-0.2519388,0.9533752,上半身2,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.1371243,17.53171,1.899301,-0.1552666,0.1335148,0.9788085,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.892364,19.81074,2.212019,-0.4662811,-0.4451475,0.7644775,上半身2,上半身2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
-2.716955,19.34407,1.979295,-0.5170025,-0.5212625,0.6789652,上半身2,上半身2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
-2.481038,19.76957,2.376287,-0.3238625,-0.3444093,0.8811898,上半身2,上半身2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
-2.327896,19.27958,2.175485,-0.4004744,-0.4810659,0.7798692,上半身2,上半身2,,,0.84,0.16,0,0,False,0,0,0,0,0,0,0,0,0
-1.718556,18.71967,2.0395,-0.3387122,-0.5041511,0.7944216,上半身2,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-2.08206,17.89583,1.51571,-0.5938978,-0.1245629,0.7948393,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.755573,17.87351,1.689258,-0.4699598,-0.1603425,0.8680024,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.904334,18.26079,1.579874,-0.5717921,-0.3818594,0.7261109,上半身,上半身2,,,0.71,0.29,0,0,False,0,0,0,0,0,0,0,0,0
-1.86798,18.22866,1.745918,-0.4482144,-0.3767394,0.8106609,上半身,上半身2,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
-2.161462,18.49797,1.69064,-0.5173669,-0.5440583,0.6605543,上半身2,上半身,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-2.171184,18.78225,1.848271,-0.4821522,-0.5640327,0.6703703,上半身2,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-2.52761,18.85516,1.646613,-0.5531072,-0.5900908,0.588103,上半身2,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
-2.817747,19.11441,1.685933,-0.6247114,-0.5942935,0.5065087,上半身2,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-2.730383,18.85382,1.41141,-0.6876799,-0.6245506,0.3701793,上半身2,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-2.940975,19.04877,1.390397,-0.7786106,-0.5776952,0.2450184,上半身2,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-2.808909,18.82675,1.099194,-0.813067,-0.558241,0.165194,上半身2,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-2.947604,18.99486,0.9760471,-0.8677109,-0.4969575,0.01054119,上半身2,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-2.369878,18.59025,1.497019,-0.6154034,-0.5703864,0.5440018,上半身2,上半身,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
-2.590498,18.64852,1.269163,-0.746052,-0.5434108,0.3848519,上半身2,上半身,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
-2.389299,18.36983,1.420222,-0.6665613,-0.4476606,0.5960671,上半身2,上半身,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
-2.428905,17.99481,1.351455,-0.703993,-0.2213756,0.6748233,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.217175,17.56099,1.364037,-0.7010475,0.01698227,0.7129123,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.950755,17.46462,1.545745,-0.5512183,0.1115386,0.8268721,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.20764,17.36912,1.412035,-0.6512632,0.1632543,0.7410831,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.417038,17.36252,1.22809,-0.8241439,0.09867168,0.5577191,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.5113,17.12675,1.047013,-0.9165372,0.1334956,0.3770125,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.491172,17.33502,1.017228,-0.9374542,0.1165773,0.3280079,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.35326,17.13923,1.267496,-0.8274119,0.1169349,0.5492865,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.159064,17.14019,1.469044,-0.680671,0.1582711,0.7152883,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.863113,17.15425,1.639989,-0.5240883,0.2005481,0.8277149,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.580952,17.17052,1.759541,-0.4060772,0.2260746,0.885433,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-1.659352,17.44807,1.675289,-0.4357817,0.07673293,0.8967755,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.312988,16.87804,1.325517,-0.8106428,0.08429539,0.5794415,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.483822,16.89858,1.084715,-0.9036244,0.08220952,0.4203623,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.643,16.81817,0.5923325,-0.9819884,0.05181757,0.1816973,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.617866,17.04509,0.5675921,-0.9840083,0.08341498,0.1573839,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.649957,17.24332,0.5570174,-0.9760271,0.1741062,0.1306065,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.709839,16.76778,0.002432012,-0.9911191,-0.02991144,-0.12957,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.683978,17.04458,-0.01579174,-0.9762298,0.1319585,-0.1719376,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.665239,17.29498,-0.002683586,-0.9620832,0.2193389,-0.1621315,下半身,上半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
-2.643981,17.50922,0.5439425,-0.9829503,0.1407189,0.1183499,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.530128,17.58599,0.9749375,-0.956387,0.06542846,0.2846807,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.425047,17.59806,1.18437,-0.875575,0.01707517,0.4827802,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.454417,17.78424,1.164596,-0.886233,-0.1207314,0.4472304,下半身,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-2.651801,17.578,0.01652287,-0.976382,0.1405181,-0.1641117,下半身,上半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
